	chr	start	end	name	score	strand
3817	chrXIII	833242	833363	YMR296C	1	-
3818	chrXIII	834047	834229	YMR297W	1	+
3819	chrXIII	836006	836074	YMR298W	1	+
3820	chrXIII	837554	837668	YMR299C	1	-
3821	chrXIII	839364	839619	YMR300C	1	-
3822	chrXIII	841911	841944	YMR301C	1	-
3823	chrXIII	844866	844950	YMR302C	1	-
3824	chrXIII	846229	846674	YMR303C	1	-
3825	chrXIII	847173	847245	YMR304W	1	+
3826	chrXIII	852534	852684	YMR305C	1	-
3827	chrXIII	853349	853441	YMR306W	1	+
3828	chrXIII	85552	85616	YML091C	1	-
3829	chrXIII	859133	859263	YMR307W	1	+
3830	chrXIII	864625	864662	YMR308C	1	-
3831	chrXIII	86740	86792	YML088W	1	+
3832	chrXIII	867740	867766	YMR309C	1	-
3833	chrXIII	868963	869000	YMR310C	1	-
3834	chrXIII	869861	869934	YMR311C	1	-
3835	chrXIII	870607	870651	YMR312W	1	+
3836	chrXIII	873564	873623	YMR313C	1	-
3837	chrXIII	873853	873941	YMR314W	1	+
3838	chrXIII	874932	875047	YMR315W	1	+
3839	chrXIII	876967	877022	YMR316W	1	+
3840	chrXIII	884412	884526	YMR318C	1	-
3841	chrXIII	886839	886976	YMR319C	1	-
3842	chrXIII	89950	90031	YML087C	1	-
3843	chrXIII	912946	913191	YIR042C	1	-
3844	chrXIII	92051	92127	YML086C	1	-
3845	chrXIII	9291	9378	YML129C	1	-
3846	chrXIII	96371	96436	YML082W	1	+
3847	chrXIII	98733	98824	YML081C-A	1	-
3848	chrXIII	99201	99246	YML081W	1	+
3849	chrXIV	109783	109955	YNL283C	1	-
3850	chrXIV	110373	110407	YNL282W	1	+
3851	chrXIV	111110	111208	YNL281W	1	+
3852	chrXIV	113175	113364	YNL280C	1	-
3853	chrXIV	115821	115937	YNL278W	1	+
3854	chrXIV	119928	119995	YNL277W	1	+
3855	chrXIV	122364	122573	YNL275W	1	+
3856	chrXIV	125511	125599	YNL274C	1	-
3857	chrXIV	126137	126153	YNL273W	1	+
3858	chrXIV	132472	132539	YNL272C	1	-
3859	chrXIV	138949	139024	YNL271C	1	-
3860	chrXIV	141801	141867	YNL268W	1	+
3861	chrXIV	144073	144135	YNL267W	1	+
3862	chrXIV	148582	148613	YNL265C	1	-
3863	chrXIV	149864	149932	YNL264C	1	-
3864	chrXIV	151164	151276	YNL263C	1	-
3865	chrXIV	151455	151515	YNL262W	1	+
3866	chrXIV	158303	158335	YNL261W	1	+
3867	chrXIV	160643	160695	YNL260C	1	-
3868	chrXIV	161143	161192	YNL259C	1	-
3869	chrXIV	163645	163705	YNL258C	1	-
3870	chrXIV	167646	167694	YNL257C	1	-
3871	chrXIV	16854	16900	YNL332W	1	+
3872	chrXIV	171071	171132	YNL255C	1	-
3873	chrXIV	172516	172589	YNL254C	1	-
3874	chrXIV	173227	173275	YNL253W	1	+
3875	chrXIV	175556	175612	YNL252C	1	-
3876	chrXIV	177850	177914	YNL251C	1	-
3877	chrXIV	178636	178678	YNL250W	1	+
3878	chrXIV	184314	184315	YNL249C	1	-
3879	chrXIV	186112	186169	YNL247W	1	+
3880	chrXIV	188692	188730	YNL246W	1	+
3881	chrXIV	190772	190876	YNL244C	1	-
3882	chrXIV	191243	191297	YNL243W	1	+
3883	chrXIV	194444	194517	YNL242W	1	+
3884	chrXIV	19656	19694	YNL331C	1	-
3885	chrXIV	201226	201423	YNL241C	1	-
3886	chrXIV	203250	203290	YNL240C	1	-
3887	chrXIV	203671	203819	YNL239W	1	+
3888	chrXIV	205394	205445	YNL238W	1	+
3889	chrXIV	208380	208435	YNL237W	1	+
3890	chrXIV	210144	210168	YNL236W	1	+
3891	chrXIV	213432	213445	YNL234W	1	+
3892	chrXIV	21371	21427	YNL330C	1	-
3893	chrXIV	214962	215029	YNL233W	1	+
3894	chrXIV	218102	218166	YNL232W	1	+
3895	chrXIV	220341	220472	YNL231C	1	-
3896	chrXIV	221979	222001	YNL230C	1	-
3897	chrXIV	223617	223679	YNL229C	1	-
3898	chrXIV	225702	225743	YNL227C	1	-
3899	chrXIV	227740	227776	YNL225C	1	-
3900	chrXIV	230402	230450	YNL224C	1	-
3901	chrXIV	230554	230646	YNL223W	1	+
3902	chrXIV	232297	232337	YNL222W	1	+
3903	chrXIV	236980	237045	YNL221C	1	-
3904	chrXIV	237565	237678	YNL220W	1	+
3905	chrXIV	240986	240991	YNL219C	1	-
3906	chrXIV	241454	241461	YNL218W	1	+
3907	chrXIV	243550	243556	YNL217W	1	+
3908	chrXIV	244781	244981	YNL216W	1	+
3909	chrXIV	24706	24736	YNL329C	1	-
3910	chrXIV	247593	247734	YNL215W	1	+
3911	chrXIV	248834	248862	YNL214W	1	+
3912	chrXIV	250405	250458	YNL213C	1	-
3913	chrXIV	250620	250687	YNL212W	1	+
3914	chrXIV	25346	25372	YNL328C	1	-
3915	chrXIV	253570	253678	YNL211C	1	-
3916	chrXIV	254096	254198	YNL210W	1	+
3917	chrXIV	255195	255286	YNL209W	1	+
3918	chrXIV	257522	257699	YNL208W	1	+
3919	chrXIV	258485	258539	YNL207W	1	+
3920	chrXIV	26053	26086	YNL327W	1	+
3921	chrXIV	261361	261474	YNL206C	1	-
3922	chrXIV	262560	262625	YNL204C	1	-
3923	chrXIV	262751	262863	YNL202W	1	+
3924	chrXIV	266727	266786	YNL201C	1	-
3925	chrXIV	267751	267911	YNL200C	1	-
3926	chrXIV	269868	269982	YNL199C	1	-
3927	chrXIV	273196	273237	YNL197C	1	-
3928	chrXIV	274428	274521	YNL196C	1	-
3929	chrXIV	276779	277045	YNL194C	1	-
3930	chrXIV	277536	277677	YNL193W	1	+
3931	chrXIV	279584	279750	YNL192W	1	+
3932	chrXIV	283597	283683	YNL191W	1	+
3933	chrXIV	285631	285640	YNL190W	1	+
3934	chrXIV	287278	287358	YNL189W	1	+
3935	chrXIV	289468	289518	YNL188W	1	+
3936	chrXIV	291025	291076	YNL187W	1	+
3937	chrXIV	292522	292682	YNL186W	1	+
3938	chrXIV	295985	296027	YNL185C	1	-
3939	chrXIV	298777	298965	YNL183C	1	-
3940	chrXIV	300916	300935	YNL182C	1	-
3941	chrXIV	301473	301550	YNL181W	1	+
3942	chrXIV	303848	304160	YNL180C	1	-
3943	chrXIV	30397	30469	YNL326C	1	-
3944	chrXIV	305771	305900	YNL178W	1	+
3945	chrXIV	307870	307900	YNL177C	1	-
3946	chrXIV	310340	310396	YNL176C	1	-
3947	chrXIV	313291	313414	YNL173C	1	-
3948	chrXIV	313703	313757	YNL172W	1	+
3949	chrXIV	320933	321023	YNL169C	1	-
3950	chrXIV	322027	322109	YNL168C	1	-
3951	chrXIV	324891	324968	YNL167C	1	-
3952	chrXIV	326793	326826	YNL166C	1	-
3953	chrXIV	326963	327044	YNL165W	1	+
3954	chrXIV	329672	329730	YNL164C	1	-
3955	chrXIV	333331	333392	YNL163C	1	-
3956	chrXIV	333519	333536	YNL162W-A	1	+
3957	chrXIV	33442	33474	YNL325C	1	-
3958	chrXIV	334490	334552	YNL162W	1	+
3959	chrXIV	335599	335693	YNL161W	1	+
3960	chrXIV	33921	33984	YNL323W	1	+
3961	chrXIV	339667	339756	YNL160W	1	+
3962	chrXIV	342561	342620	YNL159C	1	-
3963	chrXIV	342772	342806	YNL158W	1	+
3964	chrXIV	343483	343569	YNL157W	1	+
3965	chrXIV	345309	345418	YNL156C	1	-
3966	chrXIV	345565	345651	YNL155W	1	+
3967	chrXIV	348672	348731	YNL154C	1	-
3968	chrXIV	349293	349329	YNL153C	1	-
3969	chrXIV	349500	349524	YNL152W	1	+
3970	chrXIV	351752	351817	YNL151C	1	-
3971	chrXIV	352954	353079	YNL149C	1	-
3972	chrXIV	353861	353966	YNL148C	1	-
3973	chrXIV	354054	354132	YNL147W	1	+
3974	chrXIV	354790	354873	YNL146W	1	+
3975	chrXIV	358324	358380	YNL144C	1	-
3976	chrXIV	360512	360735	YNL142W	1	+
3977	chrXIV	362742	362787	YNL141W	1	+
3978	chrXIV	36288	36371	YNL322C	1	-
3979	chrXIV	36721	36756	YNL321W	1	+
3980	chrXIV	368981	369040	YNL139C	1	-
3981	chrXIV	369892	369949	YNL138W	1	+
3982	chrXIV	373321	373369	YNL137C	1	-
3983	chrXIV	373507	373603	YNL136W	1	+
3984	chrXIV	375434	375494	YNL135C	1	-
3985	chrXIV	376822	376922	YNL134C	1	-
3986	chrXIV	377913	377933	YNL133C	1	-
3987	chrXIV	378433	378446	YNL132W	1	+
3988	chrXIV	381893	382001	YNL131W	1	+
3989	chrXIV	384035	384126	YNL130C	1	-
3990	chrXIV	384542	384680	YNL129W	1	+
3991	chrXIV	385473	385531	YNL128W	1	+
3992	chrXIV	387061	387116	YNL127W	1	+
3993	chrXIV	390359	390377	YNL126W	1	+
3994	chrXIV	395502	395598	YNL125C	1	-
3995	chrXIV	39640	39779	YNL320W	1	+
3996	chrXIV	397840	397870	YNL123W	1	+
3997	chrXIV	403729	403810	YNL121C	1	-
3998	chrXIV	404163	404239	YNL119W	1	+
3999	chrXIV	408783	408844	YNL118C	1	-
4000	chrXIV	409479	409973	YNL117W	1	+
4001	chrXIV	411482	411551	YNL116W	1	+
4002	chrXIV	415224	415358	YNL115C	1	-
4003	chrXIV	415908	415970	YNL113W	1	+
4004	chrXIV	416734	416811	YNL112W	1	+
4005	chrXIV	420506	420745	YNL111C	1	-
4006	chrXIV	421708	421792	YNL110C	1	-
4007	chrXIV	423040	423095	YNL108C	1	-
4008	chrXIV	423227	423300	YNL107W	1	+
4009	chrXIV	42473	42502	YNL318C	1	-
4010	chrXIV	42627	42680	YNL317W	1	+
4011	chrXIV	427746	427811	YNL106C	1	-
4012	chrXIV	429892	430153	YNL104C	1	-
4013	chrXIV	430873	430886	YNL103W	1	+
4014	chrXIV	438007	438142	YNL101W	1	+
4015	chrXIV	440773	440840	YNL100W	1	+
4016	chrXIV	442500	442576	YNL099C	1	-
4017	chrXIV	443791	443896	YNL098C	1	-
4018	chrXIV	445568	445720	YNL097C	1	-
4019	chrXIV	447526	447606	YNL096C	1	-
4020	chrXIV	450204	450290	YNL095C	1	-
4021	chrXIV	450451	450553	YNL094W	1	+
4022	chrXIV	45169	45205	YNL316C	1	-
4023	chrXIV	452935	453068	YNL093W	1	+
4024	chrXIV	453985	454064	YNL092W	1	+
4025	chrXIV	455446	455525	YNL091W	1	+
4026	chrXIV	459593	459652	YNL090W	1	+
4027	chrXIV	460802	460885	YNL088W	1	+
4028	chrXIV	46309	46362	YNL315C	1	-
4029	chrXIV	46447	46501	YNL314W	1	+
4030	chrXIV	465460	465519	YNL087W	1	+
4031	chrXIV	469430	469470	YNL086W	1	+
4032	chrXIV	470014	470092	YNL085W	1	+
4033	chrXIV	474255	474331	YNL084C	1	-
4034	chrXIV	474457	474510	YNL083W	1	+
4035	chrXIV	476418	476473	YNL082W	1	+
4036	chrXIV	479767	479816	YNL081C	1	-
4037	chrXIV	481140	481167	YNL080C	1	-
4038	chrXIV	482291	482367	YNL079C	1	-
4039	chrXIV	482855	482896	YNL078W	1	+
4040	chrXIV	484327	484481	YNL077W	1	+
4041	chrXIV	486444	486567	YNL076W	1	+
4042	chrXIV	488673	488724	YNL075W	1	+
4043	chrXIV	491302	491390	YNL074C	1	-
4044	chrXIV	491503	491549	YNL073W	1	+
4045	chrXIV	493431	493460	YNL072W	1	+
4046	chrXIV	494604	494679	YNL071W	1	+
4047	chrXIV	496439	496506	YNL070W	1	+
4048	chrXIV	50109	50118	YNL313C	1	-
4049	chrXIV	501455	501469	YNL068C	1	-
4050	chrXIV	502742	502824	YNL067W	1	+
4051	chrXIV	50292	50312	YNL312W	1	+
4052	chrXIV	510268	510325	YNL064C	1	-
4053	chrXIV	510908	510962	YNL063W	1	+
4054	chrXIV	513405	513459	YNL062C	1	-
4055	chrXIV	513659	513685	YNL061W	1	+
4056	chrXIV	518109	518154	YNL059C	1	-
4057	chrXIV	519883	519953	YNL058C	1	-
4058	chrXIV	520300	520396	YNL056W	1	+
4059	chrXIV	522012	522106	YNL055C	1	-
4060	chrXIV	523284	523330	YNL054W	1	+
4061	chrXIV	527081	527123	YNL053W	1	+
4062	chrXIV	528972	529015	YNL052W	1	+
4063	chrXIV	529891	529966	YNL051W	1	+
4064	chrXIV	532310	532335	YNL050C	1	-
4065	chrXIV	535208	535277	YNL049C	1	-
4066	chrXIV	535432	535456	YNL048W	1	+
4067	chrXIV	53744	53775	YNL311C	1	-
4068	chrXIV	539152	539208	YNL047C	1	-
4069	chrXIV	539554	539622	YNL046W	1	+
4070	chrXIV	540214	540309	YNL045W	1	+
4071	chrXIV	542462	542537	YNL044W	1	+
4072	chrXIV	544960	544961	YNL042W	1	+
4073	chrXIV	54640	54706	YNL309W	1	+
4074	chrXIV	548953	549024	YNL041C	1	-
4075	chrXIV	550253	550338	YNL040W	1	+
4076	chrXIV	551912	552007	YNL039W	1	+
4077	chrXIV	553938	553979	YNL038W	1	+
4078	chrXIV	555870	556154	YNL037C	1	-
4079	chrXIV	556662	556891	YNL036W	1	+
4080	chrXIV	572603	572667	YNL035C	1	-
4081	chrXIV	57956	57991	YNL308C	1	-
4082	chrXIV	582788	582891	YNL020C	1	+
4083	chrXIV	587287	587399	YNL021W	1	-
4084	chrXIV	587530	587568	YNL022C	1	+
4085	chrXIV	589235	589263	YNL023C	1	+
4086	chrXIV	595058	595145	YNL025C	1	+
4087	chrXIV	59647	59815	YNL307C	1	-
4088	chrXIV	598530	598598	YNL026W	1	-
4089	chrXIV	600951	601008	YNL027W	1	-
4090	chrXIV	60131	60195	YNL306W	1	+
4091	chrXIV	604269	604449	YNL031C	1	+
4092	chrXIV	606059	606119	YNL032W	1	-
4093	chrXIV	610951	611093	YNL016W	1	+
4094	chrXIV	613466	613598	YNL015W	1	+
4095	chrXIV	614374	614501	YNL014W	1	+
4096	chrXIV	617822	617922	YNL012W	1	+
4097	chrXIV	61840	61912	YNL305C	1	-
4098	chrXIV	621416	621442	YNL011C	1	-
4099	chrXIV	621795	621841	YNL010W	1	+
4100	chrXIV	62289	62352	YNL304W	1	+
4101	chrXIV	623007	623059	YNL009W	1	+
4102	chrXIV	626455	626531	YNL008C	1	-
4103	chrXIV	627900	628003	YNL007C	1	-
4104	chrXIV	628244	628413	YNL006W	1	+
4105	chrXIV	630686	630758	YNL005C	1	-
4106	chrXIV	631116	631148	YNL004W	1	+
4107	chrXIV	634081	634166	YNL003C	1	-
4108	chrXIV	635426	635436	YNL002C	1	-
4109	chrXIV	635624	635707	YNL001W	1	+
4110	chrXIV	639332	639565	YNR001C	1	-
4111	chrXIV	642664	642859	YNR002C	1	-
4112	chrXIV	644118	644167	YNR003C	1	-
4113	chrXIV	644727	644760	YNR004W	1	+
4114	chrXIV	645707	645805	YNR006W	1	+
4115	chrXIV	648950	649049	YNR007C	1	-
4116	chrXIV	649129	649196	YNR008W	1	+
4117	chrXIV	651338	651495	YNR009W	1	+
4118	chrXIV	652460	652624	YNR010W	1	+
4119	chrXIV	655767	655789	YNR011C	1	-
4120	chrXIV	656156	656273	YNR012W	1	+
4121	chrXIV	660557	660626	YNR013C	1	-
4122	chrXIV	661223	661266	YNR014W	1	+
4123	chrXIV	662126	662200	YNR015W	1	+
4124	chrXIV	66638	66712	YNL301C	1	-
4125	chrXIV	670436	670803	YNR016C	1	-
4126	chrXIV	671475	671561	YNR017W	1	+
4127	chrXIV	673004	673095	YNR018W	1	+
4128	chrXIV	674085	674187	YNR019W	1	+
4129	chrXIV	67680	67823	YNL300W	1	+
4130	chrXIV	676924	676959	YNR020C	1	-
4131	chrXIV	677130	677171	YNR021W	1	+
4132	chrXIV	679017	679046	YNR022C	1	-
4133	chrXIV	679147	679205	YNR023W	1	+
4134	chrXIV	681162	681210	YNR024W	1	+
4135	chrXIV	683508	683572	YNR026C	1	-
4136	chrXIV	683666	683729	YNR027W	1	+
4137	chrXIV	68486	68487	YNL299W	1	+
4138	chrXIV	684902	684968	YNR028W	1	+
4139	chrXIV	687292	687365	YNR029C	1	-
4140	chrXIV	687503	687578	YNR030W	1	+
4141	chrXIV	694505	694550	YNR031C	1	-
4142	chrXIV	694664	694780	YNR032W	1	+
4143	chrXIV	696265	696343	YNR032C-A	1	-
4144	chrXIV	696436	696437	YNR033W	1	+
4145	chrXIV	698997	699063	YNR034W	1	+
4146	chrXIV	701294	701395	YNR034W-A	1	+
4147	chrXIV	702849	702926	YNR035C	1	-
4148	chrXIV	703622	703721	YNR036C	1	-
4149	chrXIV	704128	704190	YNR037C	1	-
4150	chrXIV	704371	704397	YNR038W	1	+
4151	chrXIV	70758	70846	YNL298W	1	+
4152	chrXIV	708237	708292	YNR039C	1	-
4153	chrXIV	708467	708506	YNR040W	1	+
4154	chrXIV	710470	710522	YNR041C	1	-
4155	chrXIV	710639	710701	YNR043W	1	+
4156	chrXIV	714833	714903	YNR045W	1	+
4157	chrXIV	716495	716553	YNR046W	1	+
4158	chrXIV	717219	717288	YNR047W	1	+
4159	chrXIV	720321	720402	YNR048W	1	+
4160	chrXIV	722424	722498	YNR049C	1	-
4161	chrXIV	724180	724279	YNR050C	1	-
4162	chrXIV	729476	729573	YNR052C	1	-
4163	chrXIV	731940	731965	YNR053C	1	-
4164	chrXIV	733125	733143	YNR054C	1	-
4165	chrXIV	742092	742107	YNR058W	1	+
4166	chrXIV	742189	742215	YNR057C	1	-
4167	chrXIV	744807	744858	YNR059W	1	+
4168	chrXIV	751665	751743	YNR061C	1	-
4169	chrXIV	758114	758209	YNR064C	1	-
4170	chrXIV	770814	770987	YNR069C	1	-
4171	chrXIV	78666	78697	YNL297C	1	-
4172	chrXIV	786845	786989	YNR074C	1	-
4173	chrXIV	787986	788011	YNR075W	1	+
4174	chrXIV	78835	78913	YNL295W	1	+
4175	chrXIV	82483	82516	YNL294C	1	-
4176	chrXIV	82613	82716	YNL293W	1	+
4177	chrXIV	84826	84864	YNL292W	1	+
4178	chrXIV	88067	88097	YNL291C	1	-
4179	chrXIV	88240	88277	YNL290W	1	+
4180	chrXIV	89859	89975	YNL289W	1	+
4181	chrXIV	92193	92237	YNL288W	1	+
4182	chrXIV	93819	93864	YNL287W	1	+
4183	chrXV	1001096	1001149	YOR372C	1	-
4184	chrXV	1001334	1001361	YOR373W	1	+
4185	chrXV	1004342	1004420	YOR374W	1	+
4186	chrXV	1007605	1007719	YOR375C	1	-
4187	chrXV	1015591	1015614	YOR380W	1	+
4188	chrXV	102188	102276	YOL105C	1	-
4189	chrXV	1029223	1029265	YOR385W	1	+
4190	chrXV	1031013	1031069	YOR386W	1	+
4191	chrXV	1034560	1034582	YOR387C	1	-
4192	chrXV	103588	103679	YOL104C	1	-
4193	chrXV	1037204	1037251	YOR388C	1	-
4194	chrXV	1038199	1038203	YOR389W	1	+
4195	chrXV	104014	104130	YOL103W	1	+
4196	chrXV	106936	106972	YOL102C	1	-
4197	chrXV	108134	108267	YOL101C	1	-
4198	chrXV	109225	109286	YOL100W	1	+
4199	chrXV	116142	116206	YOL098C	1	-
4200	chrXV	118061	118124	YOL097C	1	-
4201	chrXV	119321	119363	YOL096C	1	-
4202	chrXV	121622	121636	YOL095C	1	-
4203	chrXV	122823	122911	YOL094C	1	-
4204	chrXV	123000	123057	YOL093W	1	+
4205	chrXV	124416	124438	YOL092W	1	+
4206	chrXV	125521	125583	YOL091W	1	+
4207	chrXV	127557	127611	YOL090W	1	+
4208	chrXV	133769	133796	YOL089C	1	-
4209	chrXV	134985	135091	YOL088C	1	-
4210	chrXV	139144	139246	YOL087C	1	-
4211	chrXV	139353	139412	YOL086W-A	1	+
4212	chrXV	140850	140985	YOL086C	1	-
4213	chrXV	142356	142565	YOL084W	1	+
4214	chrXV	145763	145900	YOL083W	1	+
4215	chrXV	148851	148982	YOL082W	1	+
4216	chrXV	150998	151186	YOL081W	1	+
4217	chrXV	161699	161743	YOL080C	1	-
4218	chrXV	161856	161908	YOL078W	1	+
4219	chrXV	165624	165719	YOL077W-A	1	+
4220	chrXV	166970	167044	YOL077C	1	-
4221	chrXV	167229	167302	YOL076W	1	+
4222	chrXV	173806	173888	YOL075C	1	-
4223	chrXV	175035	175079	YOL073C	1	-
4224	chrXV	175182	175195	YOL072W	1	+
4225	chrXV	176740	176799	YOL071W	1	+
4226	chrXV	178962	179035	YOL070C	1	-
4227	chrXV	179136	179192	YOL069W	1	+
4228	chrXV	182772	182828	YOL067C	1	-
4229	chrXV	184750	184751	YOL066C	1	-
4230	chrXV	186151	186225	YOL065C	1	-
4231	chrXV	187439	187523	YOL064C	1	-
4232	chrXV	190575	190612	YOL063C	1	-
4233	chrXV	192252	192281	YOL062C	1	-
4234	chrXV	192428	192499	YOL061W	1	+
4235	chrXV	196404	196505	YOL060C	1	-
4236	chrXV	197357	197457	YOL059W	1	+
4237	chrXV	199412	199513	YOL058W	1	+
4238	chrXV	200935	201058	YOL057W	1	+
4239	chrXV	203455	203524	YOL056W	1	+
4240	chrXV	20432	20447	YOL154W	1	+
4241	chrXV	206384	206501	YOL055C	1	-
4242	chrXV	209215	209299	YOL054W	1	+
4243	chrXV	212168	212655	YOL052C-A	1	-
4244	chrXV	214372	214476	YOL052C	1	-
4245	chrXV	215466	215496	YOL051W	1	+
4246	chrXV	219194	219250	YOL049W	1	+
4247	chrXV	221960	222072	YOL048C	1	-
4248	chrXV	223912	223960	YOL045W	1	+
4249	chrXV	227729	227793	YOL044W	1	+
4250	chrXV	230209	230320	YOL043C	1	-
4251	chrXV	230404	230423	YOL042W	1	+
4252	chrXV	233318	233372	YOL041C	1	-
4253	chrXV	234247	234343	YOL040C	1	-
4254	chrXV	234801	234935	YOL039W	1	+
4255	chrXV	235904	235993	YOL038W	1	+
4256	chrXV	237095	237104	YOL036W	1	+
4257	chrXV	240523	240541	YOL034W	1	+
4258	chrXV	244055	244065	YOL033W	1	+
4259	chrXV	245957	246067	YOL032W	1	+
4260	chrXV	248181	248274	YOL031C	1	-
4261	chrXV	248727	248831	YOL030W	1	+
4262	chrXV	254407	254482	YOL027C	1	-
4263	chrXV	255007	255080	YOL026C	1	-
4264	chrXV	255554	255590	YOL025W	1	+
4265	chrXV	262188	262233	YOL022C	1	-
4266	chrXV	26562	26648	YOL152W	1	+
4267	chrXV	266113	266164	YOL021C	1	-
4268	chrXV	266668	266736	YOL020W	1	+
4269	chrXV	269427	269539	YOL019W	1	+
4270	chrXV	272763	272830	YOL018C	1	-
4271	chrXV	273085	273178	YOL017W	1	+
4272	chrXV	276810	276924	YOL016C	1	-
4273	chrXV	283714	283849	YOL013C	1	-
4274	chrXV	284740	284785	YOL012C	1	-
4275	chrXV	288545	288556	YOL010W	1	+
4276	chrXV	290798	290852	YOL009C	1	-
4277	chrXV	290930	290993	YOL008W	1	+
4278	chrXV	293083	293208	YOL007C	1	-
4279	chrXV	29462	29544	YOL151W	1	+
4280	chrXV	296124	296215	YOL006C	1	-
4281	chrXV	296851	296907	YOL005C	1	-
4282	chrXV	297319	297418	YOL004W	1	+
4283	chrXV	303628	303683	YOL003C	1	-
4284	chrXV	304922	305119	YOL002C	1	-
4285	chrXV	305443	305555	YOL001W	1	+
4286	chrXV	30718	30789	YOL149W	1	+
4287	chrXV	307392	307429	YOR001W	1	+
4288	chrXV	309913	310016	YOR002W	1	+
4289	chrXV	311984	312057	YOR003W	1	+
4290	chrXV	314148	314157	YOR004W	1	+
4291	chrXV	317967	318046	YOR005C	1	-
4292	chrXV	319240	319297	YOR006C	1	-
4293	chrXV	320578	320678	YOR007C	1	-
4294	chrXV	323176	323284	YOR008C	1	-
4295	chrXV	33410	33476	YOL148C	1	-
4296	chrXV	337386	337439	YOR012W	1	+
4297	chrXV	338316	338387	YOR014W	1	+
4298	chrXV	342018	342150	YOR016C	1	-
4299	chrXV	342258	342298	YOR017W	1	+
4300	chrXV	34475	34549	YOL147C	1	-
4301	chrXV	345167	345259	YOR018W	1	+
4302	chrXV	349005	349013	YOR019W	1	+
4303	chrXV	351740	351866	YOR020C	1	-
4304	chrXV	352548	352607	YOR020W-A	1	+
4305	chrXV	354383	354449	YOR021C	1	-
4306	chrXV	356761	356814	YOR022C	1	-
4307	chrXV	358643	358811	YOR023C	1	-
4308	chrXV	359060	359139	YOR025W	1	+
4309	chrXV	360631	360742	YOR026W	1	+
4310	chrXV	361874	361970	YOR027W	1	+
4311	chrXV	365356	365550	YOR028C	1	-
4312	chrXV	367747	367807	YOR030W	1	+
4313	chrXV	372343	372351	YOR032C	1	-
4314	chrXV	375698	375719	YOR033C	1	-
4315	chrXV	378291	378414	YOR034C	1	-
4316	chrXV	381151	381196	YOR035C	1	-
4317	chrXV	381340	381431	YOR036W	1	+
4318	chrXV	386471	386522	YOR038C	1	-
4319	chrXV	386627	386711	YOR039W	1	+
4320	chrXV	388035	388146	YOR040W	1	+
4321	chrXV	38873	38909	YOL144W	1	+
4322	chrXV	389401	389489	YOR042W	1	+
4323	chrXV	391469	391547	YOR043W	1	+
4324	chrXV	393756	393826	YOR044W	1	+
4325	chrXV	394836	394880	YOR045W	1	+
4326	chrXV	396970	397004	YOR046C	1	-
4327	chrXV	402719	402772	YOR048C	1	-
4328	chrXV	404953	405047	YOR049C	1	-
4329	chrXV	407153	407224	YOR051C	1	-
4330	chrXV	408366	408486	YOR052C	1	-
4331	chrXV	40946	41007	YOL143C	1	-
4332	chrXV	410897	411067	YOR054C	1	-
4333	chrXV	412719	412793	YOR056C	1	-
4334	chrXV	413133	413219	YOR057W	1	+
4335	chrXV	41334	41376	YOL142W	1	+
4336	chrXV	417513	417537	YOR058C	1	-
4337	chrXV	421304	421374	YOR059C	1	-
4338	chrXV	422224	422265	YOR060C	1	-
4339	chrXV	422415	422505	YOR061W	1	+
4340	chrXV	424609	424625	YOR062C	1	-
4341	chrXV	425622	425771	YOR063W	1	+
4342	chrXV	427775	427865	YOR064C	1	-
4343	chrXV	428110	428330	YOR065W	1	+
4344	chrXV	430363	430451	YOR066W	1	+
4345	chrXV	434539	434570	YOR067C	1	-
4346	chrXV	434711	434753	YOR069W	1	+
4347	chrXV	438893	438950	YOR070C	1	-
4348	chrXV	44511	44649	YOL140W	1	+
4349	chrXV	446419	446484	YOR073W	1	+
4350	chrXV	449328	449411	YOR074C	1	-
4351	chrXV	449915	449965	YOR075W	1	+
4352	chrXV	453363	453398	YOR076C	1	-
4353	chrXV	453562	453636	YOR077W	1	+
4354	chrXV	454379	454453	YOR078W	1	+
4355	chrXV	456166	456231	YOR079C	1	-
4356	chrXV	460951	461003	YOR081C	1	-
4357	chrXV	461161	461242	YOR083W	1	+
4358	chrXV	462286	462321	YOR084W	1	+
4359	chrXV	463702	463741	YOR085W	1	+
4360	chrXV	46864	46927	YOL139C	1	-
4361	chrXV	468699	468716	YOR086C	1	-
4362	chrXV	469347	469405	YOR087W	1	+
4363	chrXV	472581	472699	YOR089C	1	-
4364	chrXV	474631	474740	YOR090C	1	-
4365	chrXV	475115	475165	YOR091W	1	+
4366	chrXV	476791	476854	YOR092W	1	+
4367	chrXV	484227	484251	YOR093C	1	-
4368	chrXV	484443	484508	YOR094W	1	+
4369	chrXV	486145	486178	YOR095C	1	-
4370	chrXV	487435	487544	YOR096W	1	+
4371	chrXV	489282	489396	YOR097C	1	-
4372	chrXV	492974	493043	YOR098C	1	-
4373	chrXV	493378	493548	YOR099W	1	+
4374	chrXV	495987	496181	YOR100C	1	-
4375	chrXV	496883	496944	YOR101W	1	+
4376	chrXV	498611	498684	YOR103C	1	-
4377	chrXV	499350	499434	YOR104W	1	+
4378	chrXV	500785	500828	YOR106W	1	+
4379	chrXV	502906	502952	YOR107W	1	+
4380	chrXV	504634	504763	YOR108W	1	+
4381	chrXV	506889	506950	YOR109W	1	+
4382	chrXV	510572	510638	YOR110W	1	+
