"score"	"consensus.cluster"	"tpm"	"annotation"	"genes"	"coordinates"
"11109"	42.8530050657679	10685	38.593863226071	"unknown"	"YMR228W"	"chrXIII:697621-697653:+"
"11110"	3.14413497603778	11273	1.28236744759556	"unknown"	"YMR229C"	"chrXIII:700171:-"
"11111"	24.1112124373044	11274	24.1112124373044	"unknown"	"YMR229C"	"chrXIII:704261-704264:-"
"11112"	30.1487264427863	10686	28.313101703803	"unknown"	""	"chrXIII:704478-704543:+"
"11113"	133.458935502315	11275	129.079427363467	"unknown"	""	"chrXIII:705082-705153:-"
"11114"	832.563771914565	10687	831.577335416414	"unknown"	""	"chrXIII:705391-705446:+"
"11115"	2.42562197588069	10688	1.39786580837706	"unknown"	""	"chrXIII:706048:+"
"11116"	47.2954813761256	10689	42.5356104413756	"unknown"	"YMR231W"	"chrXIII:706510-706560:+"
"11117"	1.67384185446358	10690	1.18062360538837	"unknown"	"YMR232W"	"chrXIII:709792:+"
"11118"	7.89971564038289	10691	3.9682680951857	"unknown"	"YMR232W"	"chrXIII:710963-711002:+"
"11119"	148.997778662647	10692	145.885292020543	"unknown"	"YMR233W"	"chrXIII:712163-712212:+"
"11120"	358.425609233718	10693	354.732922052606	"unknown"	"YMR234W"	"chrXIII:713174-713241:+"
"11121"	8.8570803724702	11276	6.93035845558833	"unknown"	""	"chrXIII:713327-713350:-"
"11122"	1.45994348901657	10694	1.28521026296944	"unknown"	"YMR234W"	"chrXIII:713777:+"
"11123"	34.5035958818554	10695	33.5949631095384	"unknown"	"YMR234W"	"chrXIII:713848-713850:+"
"11124"	331.20008542241	11277	329.458175797386	"unknown"	"YMR235C"	"chrXIII:715793-715826:-"
"11125"	72.881772478399	10850	68.7150366400536	"unknown"	"YML099C"	"chrXIII:71592-71659:-"
"11126"	579.561097088626	10696	579.561097088626	"unknown"	"YMR236W"	"chrXIII:715970-716007:+"
"11127"	326.911143809536	10697	326.51760260774	"unknown"	"YMR237W"	"chrXIII:716677-716760:+"
"11128"	490.752097408348	10233	488.668769741567	"unknown"	"YML098W"	"chrXIII:71786-71861:+"
"11129"	2332.92093461505	10698	2325.27882817869	"unknown"	"YMR238W"	"chrXIII:719227-719462:+"
"11130"	4.16801908416563	11278	1.02816821037555	"unknown"	""	"chrXIII:719547:-"
"11131"	9.76851229696236	11279	7.40416146251701	"unknown"	""	"chrXIII:719608-719638:-"
"11132"	36.7690432835759	10851	34.9928290020726	"unknown"	"YML099C"	"chrXIII:71962-71977:-"
"11133"	2.07168100577723	10234	1.04944320478966	"unknown"	"YML098W"	"chrXIII:72030:+"
"11134"	48.3880044628151	11280	46.0662098884002	"unknown"	"YMR239C"	"chrXIII:722763-722791:-"
"11135"	10.3440692181083	10699	8.87872133277476	"unknown"	""	"chrXIII:724149-724154:+"
"11136"	494.429375462283	11281	492.069881701342	"unknown"	"YMR240C"	"chrXIII:724310-724361:-"
"11137"	6.55648952123595	11282	4.3403121619404	"unknown"	"YMR240C"	"chrXIII:724667:-"
"11138"	2075.88925642953	10700	2068.07994575799	"unknown"	"YMR241W"	"chrXIII:724749-724970:+"
"11139"	11.7694920510845	11283	11.7694920510845	"unknown"	""	"chrXIII:724889:-"
"11140"	5.10975194403996	11284	4.16325070627032	"unknown"	""	"chrXIII:725502:-"
"11141"	2.43537075319491	10701	1.0483993562828	"unknown"	""	"chrXIII:726655:+"
"11142"	136.142655930974	11285	136.142655930974	"unknown"	"YMR242C"	"chrXIII:726777:-"
"11143"	5.94919687608924	11286	2.57042052593888	"unknown"	"YMR242C"	"chrXIII:727365:-"
"11144"	1.76799100043758	11287	1.02816821037555	"unknown"	"YMR242C"	"chrXIII:727439:-"
"11145"	1.54104539133637	10702	1.02816821037555	"unknown"	""	"chrXIII:729017:+"
"11146"	6.77819300636974	10703	5.82221804958732	"unknown"	""	"chrXIII:729194:+"
"11147"	313.596830212448	11288	305.052845771653	"unknown"	"YMR243C"	"chrXIII:729260-729371:-"
"11148"	1.84388111777577	11289	1.1357909653962	"unknown"	"YMR244C-A"	"chrXIII:731636:-"
"11149"	2.02732219038985	11290	1.07247073528996	"unknown"	"YMR244C-A"	"chrXIII:731735:-"
"11150"	529.951849880705	11291	523.679145932097	"unknown"	"YMR244C-A"	"chrXIII:731796-731969:-"
"11151"	143.297894531784	11292	120.811210876742	"unknown"	"YMR244C-A"	"chrXIII:732024-732297:-"
"11152"	41.2905685776256	11293	38.3447312843106	"unknown"	""	"chrXIII:732350-732376:-"
"11153"	5043.2770071169	10704	5024.58303375953	"unknown"	"YMR246W"	"chrXIII:732418-732826:+"
"11154"	1.33408183702139	11294	1.02816821037555	"unknown"	""	"chrXIII:732715:-"
"11155"	6.33235943025156	11295	4.45531320052285	"unknown"	""	"chrXIII:732999:-"
"11156"	3.82700146318057	11296	1.60870610293494	"unknown"	""	"chrXIII:733058:-"
"11157"	3.55899893380433	10705	1.39786580837706	"unknown"	"YMR246W"	"chrXIII:733687:+"
"11158"	5.31853150439798	10706	4.24736257279462	"unknown"	""	"chrXIII:735478-735492:+"
"11159"	138.257171781918	11297	138.257171781918	"unknown"	""	"chrXIII:736125-736132:-"
"11160"	13.4378317766565	10707	8.35463240402999	"unknown"	""	"chrXIII:736338-736394:+"
"11161"	7.30586690278305	11298	5.94287884611113	"unknown"	"YMR247C"	"chrXIII:741096:-"
"11162"	175.976254816847	10852	175.976254816847	"unknown"	"YML097C"	"chrXIII:74275-74324:-"
"11163"	2.68503642935876	11299	1.0483993562828	"unknown"	""	"chrXIII:743059:-"
"11164"	127.228280177334	11300	127.228280177334	"unknown"	""	"chrXIII:743114-743138:-"
"11165"	801.04122838284	10708	795.977398587656	"unknown"	"YMR250W"	"chrXIII:743273-743398:+"
"11166"	2.02172875117232	11301	1.22313258232993	"unknown"	""	"chrXIII:743539:-"
"11167"	37.5697424835908	10709	37.5697424835908	"unknown"	"YMR250W"	"chrXIII:744229:+"
"11168"	1.52678712144844	10710	1.07247073528996	"unknown"	"YMR250W"	"chrXIII:744584:+"
"11169"	4.43161290073963	10235	1.07247073528996	"unknown"	"YML096W"	"chrXIII:74464:+"
"11170"	13.0544545957939	10711	5.09734126807265	"unknown"	"YMR251W"	"chrXIII:745382-745420:+"
"11171"	39.4767227844725	10712	39.0885003312799	"unknown"	"YMR251W"	"chrXIII:745520-745534:+"
"11172"	9.6038758477385	11302	7.34550853239526	"unknown"	""	"chrXIII:745906-745929:-"
"11173"	61.5310917113899	11303	55.853590435625	"unknown"	""	"chrXIII:746001-746058:-"
"11174"	20.0787243983723	11304	13.2674339978426	"unknown"	""	"chrXIII:746173-746304:-"
"11175"	10.5757604673979	10713	9.15491249972225	"unknown"	""	"chrXIII:746732-746763:+"
"11176"	3.2042367825274	10714	1.28521026296944	"unknown"	""	"chrXIII:746963:+"
"11177"	3631.00468485096	10715	3623.31009711181	"unknown"	"YMR251W-A"	"chrXIII:747324-747582:+"
"11178"	611.032823035184	11305	611.032823035184	"unknown"	""	"chrXIII:747409-747422:-"
"11179"	621.47902504079	11306	621.380381390975	"unknown"	""	"chrXIII:747488-747521:-"
"11180"	101.60838981684	11307	101.60838981684	"unknown"	""	"chrXIII:747600-747611:-"
"11181"	4.69289475489649	11308	2.27900031249116	"unknown"	""	"chrXIII:747699:-"
"11182"	203.141800722509	11309	194.905131018417	"unknown"	"YMR252C"	"chrXIII:748313-748449:-"
"11183"	7.69879952743879	10716	5.33894662811094	"unknown"	""	"chrXIII:748591-748614:+"
"11184"	245.723689052684	11310	241.255814728447	"unknown"	"YMR253C"	"chrXIII:749759-749903:-"
"11185"	4.13460569765142	10717	1.02816821037555	"unknown"	""	"chrXIII:749934:+"
"11186"	24.5537536844996	10718	19.5356341406162	"unknown"	"YMR255W"	"chrXIII:750197-750252:+"
"11187"	566.118785973968	10719	558.031364265157	"unknown"	"YMR255W"	"chrXIII:750543-750689:+"
"11188"	15.8928429788885	11311	14.9745801746975	"unknown"	""	"chrXIII:750732:-"
"11189"	47.0130652674714	10720	45.3803009759569	"unknown"	""	"chrXIII:751595-751681:+"
"11190"	4281.88825940869	11312	4277.37743967126	"unknown"	"YMR256C"	"chrXIII:751716-751816:-"
"11191"	2.94265704501034	10721	1.22313258232993	"unknown"	""	"chrXIII:752027:+"
"11192"	254.360279231792	11313	251.207414212075	"unknown"	"YMR257C"	"chrXIII:755011-755056:-"
"11193"	146.567209566791	11314	143.928757431608	"unknown"	"YMR258C"	"chrXIII:756920-757003:-"
"11194"	12.0940989595401	11315	9.47621324267012	"unknown"	"YMR259C"	"chrXIII:761549-761572:-"
"11195"	21.8650457787577	10722	20.8715217451039	"unknown"	""	"chrXIII:761702-761717:+"
"11196"	8.83971731037351	10723	7.10236599359049	"unknown"	""	"chrXIII:762284-762311:+"
"11197"	3.9017095693612	10724	2.57042052593888	"unknown"	""	"chrXIII:762428-762437:+"
"11198"	726.25457104034	11316	726.25457104034	"unknown"	"YMR260C"	"chrXIII:762469-762518:-"
"11199"	10.4836334472809	11317	8.89507643353376	"unknown"	"YMR261C"	"chrXIII:765697:-"
"11200"	151.480799239979	11318	144.431749720951	"unknown"	"YMR261C"	"chrXIII:766082-766171:-"
"11201"	162.634025922463	10725	161.671555840505	"unknown"	"YMR262W"	"chrXIII:766300-766364:+"
"11202"	4.69227200488428	11319	1.8365256083819	"unknown"	""	"chrXIII:766417:-"
"11203"	160.586786905337	10853	160.072702800149	"unknown"	""	"chrXIII:76702-76737:-"
"11204"	688.075662549414	10726	686.852529967084	"unknown"	"YMR263W"	"chrXIII:767470-767547:+"
"11205"	4.74016557138466	11320	2.97111844896528	"unknown"	""	"chrXIII:768197:-"
"11206"	1467.11918813894	10727	1461.66477184023	"unknown"	"YMR264W"	"chrXIII:768367-768461:+"
"11207"	7.08734099191267	11321	6.01129181341478	"unknown"	""	"chrXIII:768607:-"
"11208"	3.9871235715112	11322	2.313378473345	"unknown"	"YMR265C"	"chrXIII:769190:-"
"11209"	26.1513699774569	10236	26.1513699774569	"unknown"	"YML094W"	"chrXIII:76953:+"
"11210"	2.9161977847297	10728	1.31180400598707	"unknown"	""	"chrXIII:770293:+"
"11211"	116.936140107285	11323	116.059167450021	"unknown"	"YMR265C"	"chrXIII:770538-770571:-"
"11212"	162.063727049342	10729	156.226694702014	"unknown"	"YMR266W"	"chrXIII:771074-771150:+"
"11213"	9.36823792280871	10730	8.57318424703137	"unknown"	"YMR266W"	"chrXIII:771771:+"
"11214"	85.2824456570475	10731	79.126887496663	"unknown"	"YMR267W"	"chrXIII:774302-774358:+"
"11215"	15.9311546924088	10237	11.7559986291265	"unknown"	"YML093W"	"chrXIII:77645-77660:+"
"11216"	84.2485523109073	11324	82.2898960722801	"unknown"	"YMR268C"	"chrXIII:776900-776952:-"
"11217"	80.6844462121916	10732	80.6844462121916	"unknown"	"YMR269W"	"chrXIII:777059-777080:+"
"11218"	4.16377809835547	10733	2.05633642075111	"unknown"	"YMR269W"	"chrXIII:777581-777596:+"
"11219"	421.679557219307	10810	418.093339242401	"unknown"	"YML130C"	"chrXIII:7780-7885:-"
"11220"	145.081256309428	11325	142.945899321146	"unknown"	"YMR270C"	"chrXIII:779178-779230:-"
"11221"	288.574052635906	11326	283.843127042666	"unknown"	"YMR271C"	"chrXIII:780203-780295:-"
"11222"	5.77065808229687	11327	2.24534445118651	"unknown"	"YMR271C"	"chrXIII:780354-780388:-"
"11223"	89.3839678623643	11328	83.7602886044652	"unknown"	""	"chrXIII:780734-780811:-"
"11224"	25.1641274210738	10734	19.6528022264933	"unknown"	""	"chrXIII:781369-781398:+"
"11225"	2.73556351270204	11329	1.02816821037555	"unknown"	"YMR272C"	"chrXIII:782551:-"
"11226"	274.411352922224	11330	271.589163707904	"unknown"	"YMR272C"	"chrXIII:783073-783098:-"
"11227"	5.46693514511494	11331	2.82746257853277	"unknown"	"YMR272C"	"chrXIII:783165:-"
"11228"	135.712682233688	11332	135.712682233688	"unknown"	"YMR273C"	"chrXIII:784068:-"
"11229"	2.10931981917963	10735	1.02816821037555	"unknown"	""	"chrXIII:786349:+"
"11230"	24.7064212566816	11333	19.7974436368916	"unknown"	"YMR273C"	"chrXIII:786441-786476:-"
"11231"	131.564923958972	11334	127.677916774869	"unknown"	"YMR274C"	"chrXIII:787589-787676:-"
"11232"	208.543777355832	11335	208.27565967201	"unknown"	"YMR275C"	"chrXIII:790889-790915:-"
"11233"	5303.73077604425	10736	5293.40520334315	"unknown"	"YMR276W"	"chrXIII:791025-791133:+"
"11234"	89.3102398672811	11336	86.63125920978	"unknown"	"YMR275C"	"chrXIII:791211-791247:-"
"11235"	2.14368521646982	10737	1.31180400598707	"unknown"	"YMR276W"	"chrXIII:791256:+"
"11236"	191.29251400716	10738	188.045456682247	"unknown"	"YMR277W"	"chrXIII:792400-792464:+"
"11237"	2.27267099148234	11337	1.28521026296944	"unknown"	""	"chrXIII:792653:-"
"11238"	379.011870702931	10739	378.754828650337	"unknown"	"YMR278W"	"chrXIII:794953-795015:+"
"11239"	7.0261738612902	10740	5.6674967202013	"unknown"	""	"chrXIII:797901:+"
"11240"	1.79476333531295	11338	1.02816821037555	"unknown"	"YMR279C"	"chrXIII:798643:-"
"11241"	3.58359626123791	11339	3.12055071260402	"unknown"	"YMR279C"	"chrXIII:798748:-"
"11242"	118.912017617448	11340	109.194598479288	"unknown"	"YMR280C"	"chrXIII:803593-803687:-"
"11243"	3.98825372527263	11341	2.313378473345	"unknown"	""	"chrXIII:804264:-"
"11244"	89.0070534950601	10741	83.3338996770707	"unknown"	"YMR281W"	"chrXIII:804472-804588:+"
"11245"	14.5942113285829	10742	12.1558896114461	"unknown"	"YMR281W"	"chrXIII:805046-805082:+"
"11246"	213.02076412513	11342	209.996884555522	"unknown"	""	"chrXIII:805187-805249:-"
"11247"	35.9901859459142	11343	34.4645141353239	"unknown"	"YMR282C"	"chrXIII:807369-807407:-"
"11248"	1.0483993562828	11344	1.0483993562828	"unknown"	"YMR283C"	"chrXIII:808572:-"
"11249"	58.6260884172009	11345	55.8110755937108	"unknown"	"YMR283C"	"chrXIII:809080-809110:-"
"11250"	38.666153516974	10743	32.1525266782843	"unknown"	""	"chrXIII:809187-809230:+"
"11251"	50.77554502828	11346	47.4354677155206	"unknown"	"YMR283C"	"chrXIII:809190-809277:-"
"11252"	3.88074732463871	10193	1.54225231556333	"unknown"	""	"chrXIII:8093:+"
"11253"	23.5078635123147	10744	18.5365072572011	"unknown"	""	"chrXIII:809398-809429:+"
"11254"	97.0381885736618	10745	90.3731931686144	"unknown"	"YMR284W"	"chrXIII:810356-810412:+"
"11255"	29.8783780369658	10238	27.499334922478	"unknown"	""	"chrXIII:81213-81273:+"
"11256"	1799.75766685373	10854	1791.23045112239	"unknown"	"YML092C"	"chrXIII:81269-81451:-"
"11257"	455.521544202003	11347	454.95326977416	"unknown"	"YMR285C"	"chrXIII:813936-814013:-"
"11258"	267.833080186383	10746	263.26337479843	"unknown"	"YMR286W"	"chrXIII:814137-814191:+"
"11259"	6.01359758651338	11348	4.36348654989253	"unknown"	"YMR285C"	"chrXIII:814288:-"
"11260"	6.96355483918679	10194	6.30189595356818	"unknown"	""	"chrXIII:8149:+"
"11261"	63.1118971531808	11349	63.1118971531808	"unknown"	"YMR287C"	"chrXIII:817634-817673:-"
"11262"	70.9824258612695	10747	64.8359599597299	"unknown"	"YMR288W"	"chrXIII:817772-817824:+"
"11263"	326.525550506844	10748	324.467727877589	"unknown"	"YMR289W"	"chrXIII:820872-820968:+"
"11264"	2.34511333619648	11350	1.02816821037555	"unknown"	""	"chrXIII:821031:-"
"11265"	8.98189259985091	11351	8.03603321602211	"unknown"	""	"chrXIII:821186:-"
"11266"	3.59645826095548	10749	3.19716017653428	"unknown"	"YMR289W"	"chrXIII:821317:+"
"11267"	69.0750397632025	11352	69.0750397632025	"unknown"	"YMR290C"	"chrXIII:823866-823889:-"
"11268"	2.37396410128993	10750	1.08508014796547	"unknown"	""	"chrXIII:824042:+"
"11269"	271.710591549959	11353	264.271897844364	"unknown"	"YMR290C"	"chrXIII:824109-824268:-"
"11270"	29.6945447498388	10751	27.2019887124047	"unknown"	""	"chrXIII:824144-824188:+"
"11271"	383.409135114122	10752	379.285174079274	"unknown"	"YMR291W"	"chrXIII:824731-824825:+"
"11272"	123.027277403551	10753	122.182535074555	"unknown"	"YMR292W"	"chrXIII:827010-827026:+"
"11273"	45.1203167056639	10754	45.1203167056639	"unknown"	"YMR292W"	"chrXIII:827152:+"
"11274"	38.1503399277951	11354	33.677321933652	"unknown"	"YMR293C"	"chrXIII:829044-829081:-"
"11275"	218.413485493557	10755	212.924448948741	"unknown"	"YMR294W"	"chrXIII:829178-829239:+"
"11276"	41.4447754327396	10756	41.4447754327396	"unknown"	""	"chrXIII:831096:+"
"11277"	6126.24236550585	11355	6122.30178680361	"unknown"	"YMR295C"	"chrXIII:831144-831300:-"
"11278"	9.65508247078833	11356	8.42019930556218	"unknown"	"YMR296C"	"chrXIII:831690:-"
"11279"	385.289766168665	11357	378.220489541092	"unknown"	"YMR296C"	"chrXIII:833242-833362:-"
"11280"	2.74659628775161	11358	1.02816821037555	"unknown"	""	"chrXIII:833949:-"
"11281"	3.48772804709602	10757	1.54225231556333	"unknown"	"YMR297W"	"chrXIII:833956:+"
"11282"	6046.18559275946	10758	6040.57523849691	"unknown"	"YMR297W"	"chrXIII:834047-834228:+"
"11283"	3.037587592757	11359	1.1357909653962	"unknown"	""	"chrXIII:834189:-"
"11284"	63.6105536242129	11360	59.8539126442519	"unknown"	""	"chrXIII:834265-834296:-"
"11285"	1.98305617261843	10759	1.0483993562828	"unknown"	"YMR297W"	"chrXIII:835011:+"
"11286"	4.92349967967793	10760	2.52492761129785	"unknown"	"YMR297W"	"chrXIII:835065:+"
"11287"	995.266299488109	10761	993.572287228549	"unknown"	"YMR298W"	"chrXIII:836006-836073:+"
"11288"	389.453930175209	11361	387.247395446165	"unknown"	"YMR299C"	"chrXIII:837554-837667:-"
"11289"	6.28590425472567	11362	5.18085875235877	"unknown"	"YMR300C"	"chrXIII:838647:-"
"11290"	252.781992315355	11363	243.309224504604	"unknown"	"YMR300C"	"chrXIII:839364-839618:-"
"11291"	12.1915168521432	10762	11.0671913630358	"unknown"	""	"chrXIII:839367-839368:+"
"11292"	56.500519581908	11364	56.500519581908	"unknown"	"YMR301C"	"chrXIII:841911-841943:-"
"11293"	918.432863207996	11365	913.145846615073	"unknown"	"YMR302C"	"chrXIII:844866-844949:-"
"11294"	6.13805239332621	10763	5.55255560656903	"unknown"	""	"chrXIII:845242:+"
"11295"	67.664460441767	11366	63.1614713666009	"unknown"	"YMR303C"	"chrXIII:845590-845670:-"
"11296"	44.458501445532	11367	38.8780440078672	"unknown"	"YMR303C"	"chrXIII:845763-845906:-"
"11297"	3.55720679444078	10764	2.27153193861272	"unknown"	""	"chrXIII:845945-845978:+"
"11298"	53.0839262818687	11368	44.4460245591304	"unknown"	"YMR303C"	"chrXIII:845959-846118:-"
"11299"	2.37680995839257	10765	1.0483993562828	"unknown"	""	"chrXIII:846038:+"
"11300"	6.39145844625635	10766	5.20708013151235	"unknown"	""	"chrXIII:846122:+"
"11301"	254.917135442561	10767	251.515146767544	"unknown"	""	"chrXIII:846218-846375:+"
"11302"	59181.5344406186	11369	59160.7061207468	"unknown"	"YMR303C"	"chrXIII:846229-846673:-"
"11303"	66.0115560130123	10768	58.4582852953281	"unknown"	""	"chrXIII:846431-846575:+"
"11304"	1.02816821037555	10855	1.02816821037555	"unknown"	"YML091C"	"chrXIII:84694:-"
"11305"	183.883695568804	10769	179.32981998892	"unknown"	"YMR304W"	"chrXIII:847013-847095:+"
"11306"	74.9557576586391	10770	72.0573254729852	"unknown"	"YMR304W"	"chrXIII:847173-847244:+"
"11307"	2.25784250837968	11370	1.02221186885658	"unknown"	""	"chrXIII:847415:-"
"11308"	2.27910505094405	11371	1.34058841911245	"unknown"	""	"chrXIII:847585:-"
"11309"	4.62007258313398	11372	2.49874012387163	"unknown"	"YMR305C"	"chrXIII:851351-851364:-"
"11310"	12.0452191596144	11373	8.99934135496323	"unknown"	"YMR305C"	"chrXIII:851510-851558:-"
"11311"	6.09665473281307	10771	5.21580929398776	"unknown"	""	"chrXIII:852380:+"
"11312"	1726.16508220755	11374	1723.43700904148	"unknown"	"YMR305C"	"chrXIII:852534-852683:-"
"11313"	3.81493880132305	10772	1.67694204685573	"unknown"	"YMR306W"	"chrXIII:853081:+"
"11314"	577.554185126519	10773	576.34227865276	"unknown"	"YMR306W"	"chrXIII:853349-853440:+"
"11315"	2.01332562935714	10774	1.04944320478966	"unknown"	"YMR306W"	"chrXIII:854381:+"
"11316"	107.147651686364	10856	101.42763874026	"unknown"	"YML091C"	"chrXIII:85552-85615:-"
"11317"	7.50454881940898	10775	7.24750676681509	"unknown"	"YMR306W"	"chrXIII:857160-857165:+"
"11318"	1.42274280963573	10776	1.02816821037555	"unknown"	"YMR306W"	"chrXIII:857249:+"
"11319"	1.15934861097426	10777	1.02816821037555	"unknown"	"YMR306W"	"chrXIII:857789:+"
"11320"	4.6258881707137	10778	2.47033654366702	"unknown"	"YMR306W"	"chrXIII:857928-857939:+"
"11321"	3.61197823022608	10779	1.74733226047133	"unknown"	"YMR306W"	"chrXIII:857999:+"
"11322"	2.08264691464295	10780	1.02221186885658	"unknown"	"YMR306W"	"chrXIII:858060:+"
"11323"	1.57519820464854	10781	1.18062360538837	"unknown"	"YMR306W"	"chrXIII:858593:+"
"11324"	827.744935751798	10782	822.806488172846	"unknown"	"YMR307W"	"chrXIII:859133-859262:+"
"11325"	1.98624103644678	11375	1.39786580837706	"unknown"	""	"chrXIII:859382:-"
"11326"	6.10938247780488	10783	2.25619453307048	"unknown"	"YMR307W"	"chrXIII:859407-859431:+"
"11327"	1.14704300609784	10784	1.0483993562828	"unknown"	"YMR307W"	"chrXIII:859707:+"
"11328"	385.034548440699	10857	382.747674285554	"unknown"	""	"chrXIII:86121-86184:-"
"11329"	64.2022050770767	11376	61.4119230681237	"unknown"	"YMR308C"	"chrXIII:864625-864661:-"
"11330"	100.61280372145	10239	95.0407468912771	"unknown"	"YML088W"	"chrXIII:86740-86791:+"
"11331"	86.6753675679179	11377	86.6753675679179	"unknown"	"YMR309C"	"chrXIII:867740-867765:-"
"11332"	4.80178242308001	11378	2.313378473345	"unknown"	"YMR310C"	"chrXIII:868642:-"
"11333"	35.247935027662	11379	34.4528813518847	"unknown"	"YMR310C"	"chrXIII:868963-868999:-"
"11334"	43.0464479998492	10785	42.5323638946614	"unknown"	""	"chrXIII:869691-869715:+"
"11335"	2.66438607498381	10786	1.08508014796547	"unknown"	""	"chrXIII:869823:+"
"11336"	2317.81527035518	11380	2317.81527035518	"unknown"	"YMR311C"	"chrXIII:869861-869933:-"
"11337"	1.1268118601906	10787	1.02816821037555	"unknown"	""	"chrXIII:870114:+"
"11338"	1.22545551000564	10788	1.02816821037555	"unknown"	"YMR312W"	"chrXIII:870267:+"
"11339"	464.369303227641	10789	461.873642831163	"unknown"	"YMR312W"	"chrXIII:870607-870650:+"
"11340"	1.54367523318452	11381	1.0483993562828	"unknown"	""	"chrXIII:871272:-"
"11341"	1.5845982167848	11382	1.02816821037555	"unknown"	"YMR313C"	"chrXIII:872122:-"
"11342"	213.194535312059	11383	209.914917002694	"unknown"	"YMR313C"	"chrXIII:873564-873622:-"
"11343"	3782.33810543281	10790	3776.73303308682	"unknown"	"YMR314W"	"chrXIII:873853-873940:+"
"11344"	34.6955527770331	11384	34.0067354457982	"unknown"	""	"chrXIII:873983-874010:-"
"11345"	16.308847510059	11385	15.5276057793237	"unknown"	""	"chrXIII:874071:-"
"11346"	1913.23567354396	10791	1910.18588681829	"unknown"	"YMR315W"	"chrXIII:874932-875046:+"
"11347"	1.60772162167926	11386	1.02221186885658	"unknown"	""	"chrXIII:875080:-"
"11348"	8.39107351878464	11387	4.99338316097351	"unknown"	""	"chrXIII:875773-875790:-"
"11349"	14.5056057904706	10792	13.5873429862796	"unknown"	""	"chrXIII:876422-876424:+"
"11350"	4.79551710897308	11388	1.39786580837706	"unknown"	""	"chrXIII:876781:-"
"11351"	194.589707838898	10793	192.755855621134	"unknown"	"YMR316W"	"chrXIII:876967-877021:+"
"11352"	2.67364177723629	10794	1.04944320478966	"unknown"	""	"chrXIII:878506:+"
"11353"	26.180755810798	11389	21.7545275292123	"unknown"	""	"chrXIII:883012-883044:-"
"11354"	61.4860055913665	10795	56.3878301760549	"unknown"	""	"chrXIII:883182-883216:+"
"11355"	24.7510496625387	11390	11.4773996362901	"unknown"	"YMR318C"	"chrXIII:884412-884525:-"
"11356"	289.413874386155	11391	278.175419700359	"unknown"	"YMR319C"	"chrXIII:886839-886975:-"
"11357"	5.50178523187557	11392	3.7314754276293	"unknown"	""	"chrXIII:887297:-"
"11358"	8.33316971068005	10796	5.04261619912248	"unknown"	""	"chrXIII:887684-887702:+"
"11359"	52.7813680082716	10797	49.1419064760162	"unknown"	""	"chrXIII:889756-889793:+"
"11360"	25.6595696193086	10240	19.9410154465947	"unknown"	""	"chrXIII:88986-89020:+"
"11361"	3.18342209738737	11393	2.44626516465986	"unknown"	""	"chrXIII:890873:-"
"11362"	19.3346182725784	11394	16.054618467996	"unknown"	""	"chrXIII:890930-890941:-"
"11363"	2.59276797503216	10798	1.02816821037555	"unknown"	""	"chrXIII:891186:+"
"11364"	5.19238101147612	11395	4.05007527316453	"unknown"	""	"chrXIII:893025:-"
"11365"	2.04835522422928	10799	1.0483993562828	"unknown"	""	"chrXIII:893438:+"
"11366"	15.3373717068446	10800	12.2677646720337	"unknown"	""	"chrXIII:893956-893966:+"
"11367"	43.0405773792701	10858	40.9054628650793	"unknown"	"YML087C"	"chrXIII:89950-90030:-"
"11368"	2.42304160724101	10241	1.22313258232993	"unknown"	""	"chrXIII:90246:+"
"11369"	86.6443633776136	11396	84.0746886143195	"unknown"	""	"chrXIII:904705-904722:-"
"11370"	24.0068074552252	10801	21.4809789745287	"unknown"	""	"chrXIII:904890-904918:+"
"11371"	61.5207799788913	11397	60.8648779758977	"unknown"	""	"chrXIII:907829-907861:-"
"11372"	6.61518782731484	10802	5.27513242168358	"unknown"	""	"chrXIII:908108:+"
"11373"	14.1989628979566	11398	8.48206310961139	"unknown"	""	"chrXIII:908756-908797:-"
"11374"	82.9096817098304	11399	81.3102749825855	"unknown"	""	"chrXIII:909233-909317:-"
"11375"	12.137878173452	11400	4.88379899928388	"unknown"	""	"chrXIII:911130-911157:-"
"11376"	65.3629152763264	11401	63.4170962902318	"unknown"	""	"chrXIII:911240-911266:-"
"11377"	8.99905069160443	11402	5.74997486072422	"unknown"	""	"chrXIII:911327-911365:-"
"11378"	6.3473727966394	10803	5.74959345442665	"unknown"	""	"chrXIII:912750:+"
"11379"	2.73457748724661	11403	2.62099839070699	"unknown"	"YIR042C"	"chrXIII:912801-912818:-"
"11380"	1.0483993562828	10804	1.0483993562828	"unknown"	""	"chrXIII:912841:+"
"11381"	12.9339190115623	10805	11.6221153732627	"unknown"	""	"chrXIII:912945-912987:+"
"11382"	2439.86553796031	11404	2433.78243137638	"unknown"	"YIR042C"	"chrXIII:912946-913190:-"
"11383"	7.4354864787831	10806	6.29039613769677	"unknown"	""	"chrXIII:913420-913439:+"
"11384"	1.18245819819404	10807	1.0483993562828	"unknown"	""	"chrXIII:913593:+"
"11385"	5.31716454617968	10808	4.39890174198873	"unknown"	""	"chrXIII:915526:+"
"11386"	400.570044378708	11405	394.26509801767	"unknown"	""	"chrXIII:915604-915660:-"
"11387"	2.9719689935462	11406	1.18372379778052	"unknown"	""	"chrXIII:916671:-"
"11388"	739.752191134099	10859	738.372884954544	"unknown"	"YML086C"	"chrXIII:92051-92126:-"
