parent	uorf_number	positions	length	rate
YNL075W	18	12, 66, 114, 138, 187, 193, 199, 202, 250, 263, 321, 365, 433, 438, 443, 449, 453, 478	501	0.10778443113772455
YNL074C	3	17, 25, 304	501	0.017964071856287425
YNL073W	8	2, 51, 92, 120, 130, 135, 463, 492	501	0.04790419161676647
YNL072W	10	58, 178, 189, 201, 246, 301, 304, 339, 382, 464	501	0.059880239520958084
YNL071W	12	5, 33, 51, 65, 74, 91, 122, 138, 189, 281, 295, 335	501	0.0718562874251497
YNL070W	7	84, 107, 146, 165, 188, 345, 400	501	0.041916167664670656
YNL067W	7	45, 161, 238, 247, 270, 282, 407	501	0.041916167664670656
YNL066W	6	174, 186, 201, 307, 374, 480	501	0.03592814371257485
YNL065W	6	5, 41, 141, 236, 253, 277	501	0.03592814371257485
YNL064C	13	13, 16, 35, 193, 214, 232, 238, 256, 323, 368, 396, 441, 464	501	0.07784431137724551
YNL063W	7	92, 147, 181, 205, 310, 383, 463	501	0.041916167664670656
YNL062C	7	49, 197, 225, 231, 341, 346, 428	501	0.041916167664670656
YNL061W	8	19, 78, 112, 160, 195, 258, 344, 430	501	0.04790419161676647
YNL059C	9	21, 84, 148, 201, 234, 265, 286, 385, 407	501	0.05389221556886228
YNL058C	9	170, 174, 186, 209, 305, 319, 375, 422, 440	501	0.05389221556886228
YNL056W	9	19, 47, 82, 177, 184, 189, 232, 328, 367	501	0.05389221556886228
YNL055C	4	71, 188, 228, 237	501	0.023952095808383235
YNL054W	4	57, 117, 208, 398	501	0.023952095808383235
YNL053W	19	10, 22, 25, 34, 43, 58, 85, 94, 106, 119, 139, 168, 175, 228, 261, 335, 357, 374, 425	501	0.11377245508982035
YNL052W	7	18, 111, 114, 200, 245, 294, 493	501	0.041916167664670656
YNL051W	12	10, 50, 101, 167, 187, 334, 354, 373, 394, 449, 481, 494	501	0.0718562874251497
YNL050C	9	5, 47, 130, 147, 217, 284, 362, 375, 483	501	0.05389221556886228
YNL049C	11	19, 81, 177, 205, 275, 382, 390, 399, 403, 473, 491	501	0.0658682634730539
YNL048W	11	112, 216, 220, 254, 257, 291, 325, 337, 400, 474, 478	501	0.0658682634730539
YNL047C	14	135, 145, 164, 177, 219, 291, 325, 344, 347, 375, 419, 445, 459, 467	501	0.08383233532934131
YNL046W	9	137, 181, 266, 274, 336, 369, 376, 408, 423	501	0.05389221556886228
YNL044W	4	69, 147, 333, 415	501	0.023952095808383235
YNL042W	5	134, 193, 264, 269, 462	501	0.029940119760479042
YNL041C	8	38, 44, 186, 194, 305, 311, 342, 427	501	0.04790419161676647
YNL040W	12	5, 32, 54, 100, 103, 116, 133, 184, 202, 215, 282, 383	501	0.0718562874251497
YNL039W	11	27, 35, 194, 230, 243, 253, 290, 334, 354, 379, 452	501	0.0658682634730539
YNL038W	16	75, 139, 142, 177, 184, 232, 268, 271, 277, 286, 335, 346, 413, 421, 458, 471	501	0.09580838323353294
YNL037C	6	24, 30, 36, 115, 363, 395	501	0.03592814371257485
YNL036W	11	2, 74, 85, 96, 106, 259, 273, 318, 373, 388, 434	501	0.0658682634730539
YNL035C	7	24, 71, 122, 281, 378, 417, 424	501	0.041916167664670656
YNL020C	11	14, 57, 115, 140, 173, 254, 258, 341, 366, 372, 476	501	0.0658682634730539
YNL021W	7	34, 65, 105, 218, 241, 379, 483	501	0.041916167664670656
YNL022C	8	42, 55, 150, 196, 254, 327, 420, 460	501	0.04790419161676647
YNL023C	10	31, 42, 54, 100, 189, 201, 311, 319, 334, 444	501	0.059880239520958084
YNL024C	8	87, 101, 233, 263, 438, 441, 454, 464	501	0.04790419161676647
YNL025C	5	76, 225, 384, 425, 469	501	0.029940119760479042
YNL026W	15	34, 38, 100, 140, 253, 266, 283, 300, 317, 350, 430, 455, 461, 470, 487	501	0.08982035928143713
YNL027W	5	10, 64, 113, 299, 343	501	0.029940119760479042
YNL031C	4	149, 266, 301, 322	501	0.023952095808383235
YNL032W	9	37, 175, 189, 241, 316, 356, 374, 411, 442	501	0.05389221556886228
YNL016W	3	54, 152, 402	501	0.017964071856287425
YNL014W	6	23, 103, 230, 248, 288, 388	501	0.03592814371257485
YNL012W	10	79, 87, 172, 177, 255, 273, 280, 298, 401, 483	501	0.059880239520958084
YNL011C	15	75, 80, 95, 100, 119, 175, 178, 188, 267, 277, 324, 337, 393, 400, 437	501	0.08982035928143713
YNL010W	3	32, 347, 378	501	0.017964071856287425
YNL009W	8	20, 62, 128, 132, 232, 239, 264, 359	501	0.04790419161676647
YNL008C	8	70, 144, 244, 392, 424, 427, 431, 440	501	0.04790419161676647
YNL007C	8	36, 147, 151, 190, 214, 281, 311, 440	501	0.04790419161676647
YNL006W	5	42, 48, 72, 112, 420	501	0.029940119760479042
YNL005C	8	18, 116, 132, 228, 253, 362, 379, 466	501	0.04790419161676647
YNL004W	8	64, 98, 133, 387, 413, 451, 461, 482	501	0.04790419161676647
YNL003C	5	126, 289, 338, 437, 485	501	0.029940119760479042
YNL002C	8	228, 237, 268, 277, 289, 361, 442, 447	501	0.04790419161676647
YNL001W	4	420, 464, 471, 481	501	0.023952095808383235
YNR001C	7	164, 199, 264, 273, 377, 406, 449	501	0.041916167664670656
YNR002C	8	32, 36, 89, 165, 260, 282, 342, 477	501	0.04790419161676647
YNR003C	7	62, 160, 285, 304, 347, 456, 469	501	0.041916167664670656
YNR004W	10	20, 137, 143, 159, 174, 215, 247, 352, 368, 494	501	0.059880239520958084
YNR006W	6	44, 73, 119, 163, 244, 413	501	0.03592814371257485
YNR007C	9	18, 29, 148, 166, 169, 173, 199, 323, 474	501	0.05389221556886228
YNR008W	6	1, 153, 232, 277, 418, 438	501	0.03592814371257485
YNR009W	7	18, 29, 87, 202, 258, 270, 276	501	0.041916167664670656
YNR010W	3	84, 466, 474	501	0.017964071856287425
YNR011C	9	29, 52, 74, 89, 218, 237, 309, 375, 472	501	0.05389221556886228
YNR012W	9	96, 110, 143, 263, 328, 410, 415, 427, 470	501	0.05389221556886228
YNR013C	8	67, 115, 204, 226, 346, 417, 421, 448	501	0.04790419161676647
YNR014W	6	433, 443, 449, 457, 469, 475	501	0.03592814371257485
YNR015W	7	39, 72, 75, 208, 326, 376, 436	501	0.041916167664670656
YNR016C	4	46, 230, 255, 329	501	0.023952095808383235
YNR018W	9	38, 51, 55, 65, 89, 128, 370, 399, 464	501	0.05389221556886228
YNR019W	3	25, 218, 310	501	0.017964071856287425
YNR020C	12	14, 18, 160, 179, 185, 259, 265, 270, 300, 415, 421, 460	501	0.0718562874251497
YNR021W	3	195, 307, 375	501	0.017964071856287425
YNR022C	10	24, 39, 48, 117, 140, 144, 150, 222, 307, 439	501	0.059880239520958084
YNR023W	10	20, 43, 64, 122, 143, 166, 189, 307, 422, 472	501	0.059880239520958084
YNR024W	15	71, 75, 95, 119, 131, 139, 170, 178, 212, 220, 262, 343, 373, 445, 462	501	0.08982035928143713
YNR026C	10	88, 234, 238, 253, 276, 281, 315, 379, 385, 402	501	0.059880239520958084
YNR027W	6	47, 99, 118, 182, 222, 293	501	0.03592814371257485
YNR028W	5	24, 130, 263, 282, 417	501	0.029940119760479042
YNR029C	13	22, 98, 102, 111, 139, 155, 227, 265, 327, 411, 415, 441, 448	501	0.07784431137724551
YNR030W	10	32, 236, 246, 286, 354, 381, 387, 393, 415, 443	501	0.059880239520958084
YNR031C	4	56, 90, 270, 436	501	0.023952095808383235
YNR032W	6	20, 79, 156, 421, 439, 474	501	0.03592814371257485
YNR032C-A	5	202, 285, 302, 313, 458	501	0.029940119760479042
YNR033W	5	66, 70, 147, 174, 471	501	0.029940119760479042
YNR034W	14	67, 73, 155, 159, 232, 249, 285, 311, 315, 356, 389, 445, 451, 496	501	0.08383233532934131
YNR034W-A	6	20, 88, 177, 197, 335, 435	501	0.03592814371257485
YNR035C	7	52, 76, 121, 184, 212, 297, 359	501	0.041916167664670656
YNR036C	8	5, 40, 83, 168, 206, 277, 307, 317	501	0.04790419161676647
YNR037C	7	153, 232, 260, 302, 388, 403, 437	501	0.041916167664670656
YNR038W	12	112, 157, 169, 176, 184, 266, 285, 307, 384, 394, 452, 457	501	0.0718562874251497
YNR039C	11	111, 123, 278, 314, 326, 334, 345, 352, 355, 456, 459	501	0.0658682634730539
YNR040W	7	6, 70, 79, 94, 145, 341, 486	501	0.041916167664670656
YNR041C	7	3, 80, 185, 248, 270, 345, 349	501	0.041916167664670656
YNR043W	5	198, 391, 408, 467, 473	501	0.029940119760479042
YNR044W	6	45, 175, 190, 217, 230, 467	501	0.03592814371257485
YNR045W	7	161, 182, 236, 252, 330, 335, 356	501	0.041916167664670656
YNR046W	8	1, 115, 220, 360, 368, 435, 468, 489	501	0.04790419161676647
YNR047W	7	89, 97, 110, 157, 301, 325, 337	501	0.041916167664670656
YNR048W	9	5, 14, 35, 42, 60, 371, 394, 403, 467	501	0.05389221556886228
YNR049C	6	51, 102, 113, 180, 295, 420	501	0.03592814371257485
YNR050C	10	43, 56, 99, 191, 268, 351, 380, 399, 429, 464	501	0.059880239520958084
YNR052C	5	181, 214, 272, 371, 413	501	0.029940119760479042
YNR053C	5	51, 114, 226, 277, 359	501	0.029940119760479042
YNR054C	8	14, 34, 43, 142, 148, 172, 348, 485	501	0.04790419161676647
YNR056C	12	182, 218, 230, 274, 291, 305, 316, 326, 352, 423, 462, 471	501	0.0718562874251497
YNR058W	14	35, 76, 93, 97, 148, 169, 209, 246, 296, 320, 390, 414, 468, 495	501	0.08383233532934131
YNR059W	9	142, 154, 192, 241, 275, 360, 386, 408, 471	501	0.05389221556886228
YNR061C	10	55, 72, 75, 90, 294, 314, 366, 408, 438, 442	501	0.059880239520958084
YNR063W	10	3, 7, 55, 86, 95, 104, 109, 257, 305, 418	501	0.059880239520958084
YNR064C	5	36, 200, 225, 297, 337	501	0.029940119760479042
YNR067C	7	2, 22, 129, 257, 360, 452, 465	501	0.041916167664670656
YNR069C	13	58, 77, 128, 144, 149, 217, 263, 283, 318, 356, 439, 457, 486	501	0.07784431137724551
YNR070W	7	15, 60, 83, 97, 198, 236, 395	501	0.041916167664670656
YNR074C	8	66, 172, 196, 235, 274, 341, 354, 384	501	0.04790419161676647
YNR075W	8	9, 17, 96, 116, 127, 132, 202, 404	501	0.04790419161676647
YOL159C	9	30, 43, 62, 112, 183, 242, 280, 398, 417	501	0.05389221556886228
YOL158C	9	96, 103, 135, 149, 184, 272, 326, 414, 428	501	0.05389221556886228
YOL154W	9	123, 129, 174, 187, 212, 247, 252, 342, 459	501	0.05389221556886228
YOL152W	13	0, 32, 39, 92, 122, 144, 212, 259, 273, 304, 378, 411, 457	501	0.07784431137724551
YOL151W	7	30, 79, 87, 194, 290, 305, 334	501	0.041916167664670656
YOL149W	5	5, 88, 95, 311, 410	501	0.029940119760479042
YOL148C	13	5, 77, 137, 175, 184, 244, 280, 286, 294, 301, 448, 464, 489	501	0.07784431137724551
YOL147C	7	2, 12, 17, 198, 294, 318, 424	501	0.041916167664670656
YOL144W	10	28, 39, 146, 211, 239, 291, 343, 424, 434, 440	501	0.059880239520958084
YOL143C	13	14, 74, 93, 112, 121, 160, 228, 231, 265, 311, 375, 451, 485	501	0.07784431137724551
YOL142W	11	17, 21, 122, 171, 227, 247, 254, 291, 317, 367, 471	501	0.0658682634730539
YOL141W	11	3, 49, 75, 99, 104, 153, 216, 278, 374, 432, 494	501	0.0658682634730539
YOL140W	11	37, 185, 204, 298, 332, 352, 369, 389, 392, 422, 470	501	0.0658682634730539
YOL139C	10	76, 138, 166, 216, 227, 233, 243, 292, 423, 492	501	0.059880239520958084
YOL138C	13	47, 98, 194, 197, 228, 231, 295, 312, 329, 387, 397, 401, 473	501	0.07784431137724551
YOL137W	9	6, 27, 142, 251, 284, 343, 392, 450, 482	501	0.05389221556886228
YOL136C	5	5, 64, 145, 356, 425	501	0.029940119760479042
YOL133W	13	30, 61, 184, 281, 295, 315, 320, 333, 416, 436, 448, 455, 472	501	0.07784431137724551
YOL132W	3	15, 69, 351	501	0.017964071856287425
YOL131W	9	2, 77, 89, 196, 245, 303, 353, 358, 369	501	0.05389221556886228
YOL130W	10	54, 67, 81, 161, 198, 327, 337, 349, 356, 481	501	0.059880239520958084
YOL129W	6	73, 79, 84, 181, 355, 417	501	0.03592814371257485
YOL128C	5	13, 158, 163, 201, 427	501	0.029940119760479042
YOL126C	5	111, 149, 253, 419, 438	501	0.029940119760479042
YOL125W	11	8, 103, 143, 146, 177, 217, 257, 283, 293, 365, 467	501	0.0658682634730539
YOL124C	12	4, 55, 92, 218, 237, 241, 330, 406, 439, 445, 474, 480	501	0.0718562874251497
YOL123W	6	102, 204, 210, 228, 312, 435	501	0.03592814371257485
YOL122C	7	41, 241, 268, 351, 403, 472, 485	501	0.041916167664670656
YOL120C	8	3, 20, 125, 194, 253, 283, 319, 426	501	0.04790419161676647
YOL119C	11	3, 13, 79, 115, 123, 151, 261, 267, 327, 388, 411	501	0.0658682634730539
YOL117W	12	0, 41, 168, 201, 204, 278, 297, 301, 321, 354, 464, 481	501	0.0718562874251497
YOL116W	14	5, 16, 41, 57, 108, 225, 251, 312, 412, 447, 459, 465, 486, 491	501	0.08383233532934131
YOL115W	5	0, 89, 224, 392, 406	501	0.029940119760479042
YOL114C	3	7, 269, 330	501	0.017964071856287425
YOL112W	16	2, 14, 42, 141, 159, 212, 217, 302, 314, 318, 396, 417, 430, 447, 478, 493	501	0.09580838323353294
YOL111C	6	108, 182, 198, 255, 302, 457	501	0.03592814371257485
YOL110W	6	1, 8, 261, 269, 347, 361	501	0.03592814371257485
YOL109W	5	150, 185, 266, 345, 355	501	0.029940119760479042
YOL108C	6	26, 45, 243, 353, 386, 437	501	0.03592814371257485
YOL107W	5	6, 16, 85, 192, 458	501	0.029940119760479042
YOL105C	11	8, 22, 29, 101, 104, 124, 153, 164, 253, 330, 445	501	0.0658682634730539
YOL104C	8	40, 152, 238, 263, 273, 292, 360, 449	501	0.04790419161676647
YOL102C	8	179, 296, 347, 361, 400, 454, 462, 494	501	0.04790419161676647
YOL101C	10	33, 46, 72, 107, 162, 403, 420, 439, 452, 475	501	0.059880239520958084
YOL098C	10	5, 29, 157, 219, 222, 279, 315, 323, 345, 390	501	0.059880239520958084
YOL097C	12	7, 26, 114, 161, 204, 221, 321, 337, 342, 361, 364, 423	501	0.0718562874251497
YOL096C	12	52, 67, 86, 121, 130, 181, 234, 254, 263, 383, 465, 475	501	0.0718562874251497
YOL095C	6	39, 186, 213, 258, 383, 487	501	0.03592814371257485
YOL094C	6	5, 89, 118, 221, 296, 382	501	0.03592814371257485
YOL093W	13	87, 127, 135, 142, 178, 236, 304, 334, 361, 419, 427, 456, 462	501	0.07784431137724551
YOL092W	10	96, 118, 153, 270, 322, 356, 375, 455, 460, 479	501	0.059880239520958084
YOL091W	6	35, 224, 266, 333, 410, 432	501	0.03592814371257485
YOL090W	5	53, 75, 130, 373, 457	501	0.029940119760479042
YOL089C	8	0, 99, 218, 264, 301, 405, 412, 453	501	0.04790419161676647
YOL088C	11	14, 24, 30, 142, 170, 209, 214, 320, 366, 379, 382	501	0.0658682634730539
YOL087C	13	19, 54, 65, 104, 119, 127, 148, 288, 295, 313, 345, 351, 434	501	0.07784431137724551
YOL086W-A	11	86, 108, 133, 211, 261, 286, 331, 364, 416, 435, 491	501	0.0658682634730539
YOL086C	8	17, 128, 192, 203, 206, 254, 274, 335	501	0.04790419161676647
YOL084W	8	61, 150, 262, 318, 377, 399, 424, 437	501	0.04790419161676647
YOL083W	13	29, 115, 124, 133, 151, 193, 212, 215, 269, 277, 349, 399, 461	501	0.07784431137724551
YOL082W	10	154, 167, 230, 277, 283, 343, 392, 429, 474, 479	501	0.059880239520958084
YOL081W	2	30, 211	501	0.011976047904191617
YOL080C	4	54, 194, 301, 408	501	0.023952095808383235
YOL078W	5	48, 70, 82, 335, 351	501	0.029940119760479042
YOL077W-A	9	6, 25, 46, 94, 100, 294, 363, 394, 422	501	0.05389221556886228
YOL077C	7	38, 226, 234, 239, 262, 379, 391	501	0.041916167664670656
YOL076W	6	48, 81, 87, 252, 363, 446	501	0.03592814371257485
YOL075C	10	68, 131, 215, 233, 282, 353, 377, 460, 480, 486	501	0.059880239520958084
YOL073C	11	30, 51, 115, 145, 148, 156, 308, 339, 388, 397, 405	501	0.0658682634730539
YOL072W	10	5, 56, 108, 160, 178, 198, 240, 292, 376, 474	501	0.059880239520958084
YOL071W	8	27, 131, 225, 247, 275, 292, 326, 377	501	0.04790419161676647
YOL070C	10	10, 73, 154, 166, 190, 283, 324, 349, 408, 442	501	0.059880239520958084
YOL069W	8	9, 120, 189, 327, 373, 419, 455, 478	501	0.04790419161676647
YOL067C	7	13, 78, 102, 133, 198, 367, 449	501	0.041916167664670656
YOL066C	7	29, 138, 209, 304, 397, 407, 454	501	0.041916167664670656
YOL065C	12	137, 185, 190, 197, 275, 297, 302, 365, 381, 389, 395, 412	501	0.0718562874251497
YOL064C	10	37, 107, 111, 170, 201, 237, 297, 369, 377, 438	501	0.059880239520958084
YOL063C	13	23, 53, 58, 83, 156, 193, 196, 270, 350, 383, 417, 426, 468	501	0.07784431137724551
YOL062C	6	63, 99, 141, 184, 192, 454	501	0.03592814371257485
YOL061W	12	100, 126, 139, 144, 226, 281, 325, 350, 408, 460, 487, 492	501	0.0718562874251497
YOL060C	13	20, 23, 26, 56, 59, 65, 86, 89, 95, 107, 178, 252, 417	501	0.07784431137724551
YOL058W	8	34, 150, 179, 213, 233, 292, 351, 426	501	0.04790419161676647
YOL057W	8	15, 118, 138, 142, 329, 341, 351, 487	501	0.04790419161676647
YOL056W	10	148, 165, 194, 197, 263, 282, 397, 402, 411, 467	501	0.059880239520958084
YOL055C	11	39, 190, 207, 226, 241, 312, 318, 347, 357, 383, 483	501	0.0658682634730539
YOL054W	8	61, 124, 166, 203, 324, 438, 455, 473	501	0.04790419161676647
YOL052C-A	11	36, 111, 252, 255, 269, 276, 368, 382, 390, 412, 424	501	0.0658682634730539
YOL052C	5	98, 132, 160, 204, 290	501	0.029940119760479042
YOL051W	12	10, 53, 56, 69, 237, 253, 290, 318, 443, 447, 453, 456	501	0.0718562874251497
YOL049W	8	43, 88, 92, 170, 266, 304, 346, 453	501	0.04790419161676647
YOL048C	5	249, 292, 337, 420, 452	501	0.029940119760479042
YOL045W	4	9, 58, 68, 190	501	0.023952095808383235
YOL044W	8	68, 110, 123, 182, 191, 201, 286, 368	501	0.04790419161676647
YOL043C	13	15, 72, 139, 154, 174, 178, 192, 199, 243, 303, 325, 401, 477	501	0.07784431137724551
YOL042W	4	240, 342, 380, 456	501	0.023952095808383235
YOL041C	5	94, 178, 187, 266, 282	501	0.029940119760479042
YOL040C	8	23, 30, 102, 166, 171, 246, 430, 435	501	0.04790419161676647
YOL039W	3	256, 301, 335	501	0.017964071856287425
YOL038W	7	100, 122, 127, 157, 205, 301, 368	501	0.041916167664670656
YOL036W	7	55, 305, 344, 386, 433, 438, 443	501	0.041916167664670656
YOL034W	8	110, 113, 198, 258, 279, 377, 426, 431	501	0.04790419161676647
YOL033W	13	1, 47, 64, 77, 100, 179, 187, 205, 247, 324, 332, 370, 403	501	0.07784431137724551
YOL032W	10	14, 34, 46, 53, 91, 111, 139, 257, 279, 318	501	0.059880239520958084
YOL031C	9	125, 161, 190, 245, 298, 303, 347, 461, 480	501	0.05389221556886228
YOL030W	5	150, 215, 223, 254, 274	501	0.029940119760479042
YOL027C	5	45, 48, 403, 426, 432	501	0.029940119760479042
YOL026C	10	3, 24, 36, 89, 131, 206, 255, 305, 366, 378	501	0.059880239520958084
YOL025W	6	12, 37, 50, 129, 153, 300	501	0.03592814371257485
YOL023W	6	52, 90, 270, 330, 461, 491	501	0.03592814371257485
YOL022C	13	6, 80, 105, 170, 226, 286, 306, 328, 378, 393, 427, 440, 484	501	0.07784431137724551
YOL021C	7	134, 144, 191, 214, 248, 421, 452	501	0.041916167664670656
YOL020W	10	22, 32, 122, 140, 209, 243, 271, 279, 313, 386	501	0.059880239520958084
YOL019W	4	97, 164, 391, 395	501	0.023952095808383235
YOL018C	6	153, 181, 238, 314, 397, 408	501	0.03592814371257485
YOL017W	10	45, 56, 61, 81, 113, 150, 359, 366, 406, 473	501	0.059880239520958084
YOL016C	12	4, 41, 54, 149, 155, 181, 269, 281, 314, 344, 353, 359	501	0.0718562874251497
YOL014W	6	61, 137, 161, 263, 354, 392	501	0.03592814371257485
YOL013C	5	140, 175, 198, 248, 306	501	0.029940119760479042
YOL012C	4	29, 82, 144, 314	501	0.023952095808383235
YOL011W	7	1, 101, 243, 267, 307, 318, 396	501	0.041916167664670656
YOL010W	11	6, 55, 152, 201, 221, 312, 359, 388, 449, 454, 475	501	0.0658682634730539
YOL009C	6	74, 197, 321, 457, 469, 479	501	0.03592814371257485
YOL008W	10	24, 67, 97, 288, 298, 339, 389, 415, 420, 432	501	0.059880239520958084
YOL007C	10	9, 84, 122, 126, 163, 167, 325, 372, 428, 448	501	0.059880239520958084
YOL006C	7	128, 279, 300, 333, 434, 485, 492	501	0.041916167664670656
YOL005C	6	10, 71, 92, 317, 322, 329	501	0.03592814371257485
YOL004W	5	114, 165, 170, 187, 364	501	0.029940119760479042
YOL003C	10	68, 88, 170, 181, 220, 283, 382, 427, 479, 491	501	0.059880239520958084
YOL001W	9	17, 33, 123, 306, 330, 355, 385, 394, 398	501	0.05389221556886228
YOR001W	10	57, 115, 155, 223, 233, 250, 389, 438, 465, 475	501	0.059880239520958084
YOR002W	11	89, 159, 168, 193, 245, 253, 264, 318, 468, 479, 491	501	0.0658682634730539
YOR003W	7	101, 141, 183, 212, 261, 296, 392	501	0.041916167664670656
YOR004W	11	24, 244, 301, 330, 339, 343, 408, 418, 423, 451, 482	501	0.0658682634730539
YOR005C	10	60, 71, 86, 106, 167, 185, 262, 456, 477, 485	501	0.059880239520958084
YOR006C	18	8, 11, 29, 47, 50, 74, 125, 149, 192, 207, 244, 253, 258, 287, 414, 419, 453, 488	501	0.10778443113772455
YOR007C	9	35, 39, 42, 67, 138, 238, 292, 376, 438	501	0.05389221556886228
YOR008C	7	54, 87, 135, 264, 348, 364, 379	501	0.041916167664670656
YOR009W	7	9, 13, 241, 274, 413, 430, 464	501	0.041916167664670656
YOR012W	8	5, 77, 111, 144, 173, 295, 429, 444	501	0.04790419161676647
YOR014W	5	261, 277, 336, 455, 495	501	0.029940119760479042
YOR016C	5	84, 140, 260, 441, 494	501	0.029940119760479042
YOR017W	9	119, 147, 151, 165, 216, 236, 291, 422, 449	501	0.05389221556886228
YOR018W	14	32, 60, 87, 100, 114, 125, 165, 201, 298, 304, 308, 324, 384, 473	501	0.08383233532934131
YOR019W	8	27, 161, 272, 384, 406, 434, 473, 496	501	0.04790419161676647
YOR020C	13	21, 92, 103, 154, 185, 201, 205, 261, 358, 371, 400, 421, 464	501	0.07784431137724551
YOR021C	11	62, 99, 104, 153, 216, 222, 237, 267, 445, 463, 475	501	0.0658682634730539
YOR022C	3	46, 198, 277	501	0.017964071856287425
YOR023C	6	2, 106, 120, 286, 340, 441	501	0.03592814371257485
YOR025W	14	3, 9, 28, 31, 68, 76, 100, 130, 153, 175, 204, 306, 320, 329	501	0.08383233532934131
YOR026W	2	73, 428	501	0.011976047904191617
YOR027W	7	2, 100, 113, 206, 223, 301, 336	501	0.041916167664670656
YOR028C	10	16, 72, 141, 223, 226, 231, 262, 268, 389, 413	501	0.059880239520958084
YOR030W	5	8, 94, 288, 308, 403	501	0.029940119760479042
YOR032C	3	57, 73, 199	501	0.017964071856287425
YOR033C	6	16, 19, 33, 80, 179, 235	501	0.03592814371257485
YOR034C	9	68, 83, 133, 150, 248, 340, 359, 371, 430	501	0.05389221556886228
YOR035C	6	3, 20, 108, 396, 399, 489	501	0.03592814371257485
YOR036W	7	5, 23, 202, 298, 391, 401, 462	501	0.041916167664670656
YOR038C	8	28, 78, 98, 170, 253, 290, 309, 456	501	0.04790419161676647
YOR039W	13	26, 46, 66, 148, 210, 254, 336, 369, 380, 383, 449, 463, 492	501	0.07784431137724551
YOR040W	6	40, 70, 79, 297, 355, 419	501	0.03592814371257485
YOR042W	10	18, 48, 59, 83, 98, 136, 150, 308, 343, 347	501	0.059880239520958084
YOR043W	13	31, 59, 190, 226, 234, 268, 272, 310, 317, 351, 457, 464, 478	501	0.07784431137724551
YOR044W	7	105, 134, 144, 189, 192, 223, 242	501	0.041916167664670656
YOR045W	13	73, 76, 179, 194, 225, 258, 301, 333, 354, 360, 443, 474, 482	501	0.07784431137724551
YOR046C	6	32, 79, 84, 303, 306, 399	501	0.03592814371257485
YOR047C	8	69, 197, 201, 222, 290, 335, 342, 355	501	0.04790419161676647
YOR048C	7	14, 147, 260, 322, 400, 444, 471	501	0.041916167664670656
YOR049C	4	6, 122, 184, 333	501	0.023952095808383235
YOR051C	5	11, 242, 290, 330, 433	501	0.029940119760479042
YOR052C	4	137, 160, 191, 268	501	0.023952095808383235
YOR054C	7	40, 95, 353, 379, 473, 478, 482	501	0.041916167664670656
YOR056C	9	127, 255, 258, 271, 348, 380, 401, 452, 480	501	0.05389221556886228
YOR057W	14	11, 48, 58, 92, 115, 131, 166, 206, 211, 291, 321, 348, 445, 458	501	0.08383233532934131
YOR058C	5	88, 100, 166, 206, 405	501	0.029940119760479042
YOR059C	10	2, 9, 18, 162, 183, 279, 303, 323, 400, 435	501	0.059880239520958084
YOR060C	8	31, 134, 149, 218, 221, 273, 318, 475	501	0.04790419161676647
YOR061W	4	61, 120, 192, 276	501	0.023952095808383235
YOR062C	6	69, 135, 172, 393, 398, 436	501	0.03592814371257485
YOR063W	6	72, 75, 104, 240, 244, 368	501	0.03592814371257485
YOR064C	8	62, 118, 127, 159, 178, 207, 491, 495	501	0.04790419161676647
YOR065W	7	33, 76, 122, 133, 155, 228, 259	501	0.041916167664670656
YOR066W	4	33, 139, 157, 174	501	0.023952095808383235
YOR067C	6	76, 185, 234, 252, 256, 294	501	0.03592814371257485
YOR069W	9	27, 62, 118, 296, 324, 348, 390, 455, 467	501	0.05389221556886228
YOR070C	12	62, 137, 257, 287, 344, 361, 374, 460, 471, 474, 478, 481	501	0.0718562874251497
YOR073W	6	33, 176, 200, 267, 313, 472	501	0.03592814371257485
YOR074C	11	8, 14, 99, 136, 151, 156, 174, 181, 225, 273, 424	501	0.0658682634730539
YOR075W	11	0, 127, 182, 219, 290, 307, 315, 320, 325, 434, 438	501	0.0658682634730539
YOR077W	9	27, 37, 145, 165, 177, 184, 257, 366, 450	501	0.05389221556886228
YOR078W	11	2, 10, 73, 83, 158, 163, 268, 329, 374, 417, 452	501	0.0658682634730539
YOR079C	7	107, 125, 136, 191, 398, 415, 456	501	0.041916167664670656
YOR081C	7	3, 25, 95, 110, 208, 381, 431	501	0.041916167664670656
YOR083W	9	48, 72, 105, 157, 160, 274, 277, 374, 403	501	0.05389221556886228
YOR084W	5	58, 62, 246, 362, 452	501	0.029940119760479042
YOR085W	7	60, 209, 240, 333, 344, 380, 404	501	0.041916167664670656
YOR086C	13	22, 54, 68, 82, 102, 139, 145, 206, 268, 276, 415, 422, 468	501	0.07784431137724551
YOR087W	11	64, 70, 87, 99, 167, 187, 219, 310, 411, 442, 492	501	0.0658682634730539
YOR089C	9	84, 114, 146, 165, 225, 242, 280, 296, 411	501	0.05389221556886228
YOR090C	5	17, 165, 260, 369, 393	501	0.029940119760479042
YOR091W	14	50, 156, 206, 210, 243, 251, 277, 355, 381, 384, 394, 400, 425, 465	501	0.08383233532934131
YOR092W	4	41, 229, 260, 318	501	0.023952095808383235
YOR093C	9	6, 257, 274, 311, 334, 384, 388, 420, 440	501	0.05389221556886228
YOR094W	10	33, 37, 40, 68, 278, 335, 435, 438, 455, 461	501	0.059880239520958084
